ID,Compiler,Article_title,Language,Authors,Institution,Year,Journal,Study_objective,Sampling_date,Country,State,States,Locality,Coordinates,Standardized_coordinates,Protected_area_name,Protected area (another),Methodology,Main_methods,Method_record_interaction,Is_the_article_focused_on_interactions?,Comments,Mammalian_order,Mammalian_family,Mammalian_Species,Red_list_category,Body_size,Interaction,Type_predation,Another_species_group_interacting,Phylum,Class,Order,Family,Genus,Species_name_updated
594,DLB,"Stomach content analyses related to condition in mule deer, Guadalupe Mountains, New Mexico",English,"Anderson, A.E., ...& Brown, G.W.","Game and Fish Research Center, Colorado Game, Fish and Parks Department / Colorado Public Schools",1965,The Journal of Wildlife Management,Analyze stomach contents in relation to its condition.,May 1956-June 1960,United States,Texas,,Condado de Culberson (Cadena Montañosa de Guadalupe),ND,"31.3167, -104.5",Guadalupe Mountains:Texas,,Observational,Deer capture,Stomach content analysis,Yes,,Artiodactyla,Cervidae,Odocoileus hemionus,Least Concern,"84,56",Herbivory,,Artemisia ludoviciana,Angiosperms,Magnoliopsida,Asterales,Asteraceae,Artemisia,Artemisia ludoviciana
594,DLB,"Stomach content analyses related to condition in mule deer, Guadalupe Mountains, New Mexico",English,"Anderson, A.E., ...& Brown, G.W.","Game and Fish Research Center, Colorado Game, Fish and Parks Department / Colorado Public Schools",1965,The Journal of Wildlife Management,Analyze stomach contents in relation to its condition.,May 1956-June 1960,United States,Texas,,Condado de Culberson (Cadena Montañosa de Guadalupe),ND,"31.3167, -104.5",Guadalupe Mountains:Texas,,Observational,Deer capture,Stomach content analysis,Yes,,Artiodactyla,Cervidae,Odocoileus hemionus,Least Concern,"84,56",Herbivory,,Atriplex canescens,Angiosperms,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,Atriplex canescens
594,DLB,"Stomach content analyses related to condition in mule deer, Guadalupe Mountains, New Mexico",English,"Anderson, A.E., ...& Brown, G.W.","Game and Fish Research Center, Colorado Game, Fish and Parks Department / Colorado Public Schools",1965,The Journal of Wildlife Management,Analyze stomach contents in relation to its condition.,May 1956-June 1960,United States,Texas,,Condado de Culberson (Cadena Montañosa de Guadalupe),ND,"31.3167, -104.5",Guadalupe Mountains:Texas,,Observational,Deer capture,Stomach content analysis,Yes,,Artiodactyla,Cervidae,Odocoileus hemionus,Least Concern,"84,56",Herbivory,,Ceanothus greggii,Angiosperms,Magnoliopsida,Rosales,Rhamnaceae,Ceanothus,Ceanothus greggii
594,DLB,"Stomach content analyses related to condition in mule deer, Guadalupe Mountains, New Mexico",English,"Anderson, A.E., ...& Brown, G.W.","Game and Fish Research Center, Colorado Game, Fish and Parks Department / Colorado Public Schools",1965,The Journal of Wildlife Management,Analyze stomach contents in relation to its condition.,May 1956-June 1960,United States,Texas,,Condado de Culberson (Cadena Montañosa de Guadalupe),ND,"31.3167, -104.5",Guadalupe Mountains:Texas,,Observational,Deer capture,Stomach content analysis,Yes,,Artiodactyla,Cervidae,Odocoileus hemionus,Least Concern,"84,56",Herbivory,,Cercocarpus breviflorus,Angiosperms,Magnoliopsida,Rosales,Rosaceae,Cercocarpus,Cercocarpus breviflorus
594,DLB,"Stomach content analyses related to condition in mule deer, Guadalupe Mountains, New Mexico",English,"Anderson, A.E., ...& Brown, G.W.","Game and Fish Research Center, Colorado Game, Fish and Parks Department / Colorado Public Schools",1965,The Journal of Wildlife Management,Analyze stomach contents in relation to its condition.,May 1956-June 1960,United States,Texas,,Condado de Culberson (Cadena Montañosa de Guadalupe),ND,"31.3167, -104.5",Guadalupe Mountains:Texas,,Observational,Deer capture,Stomach content analysis,Yes,,Artiodactyla,Cervidae,Odocoileus hemionus,Least Concern,"84,56",Herbivory,,Coreopsis tinctoria,Angiosperms,Magnoliopsida,Asterales,Asteraceae,Coreopsis,Coreopsis tinctoria
594,DLB,"Stomach content analyses related to condition in mule deer, Guadalupe Mountains, New Mexico",English,"Anderson, A.E., ...& Brown, G.W.","Game and Fish Research Center, Colorado Game, Fish and Parks Department / Colorado Public Schools",1965,The Journal of Wildlife Management,Analyze stomach contents in relation to its condition.,May 1956-June 1960,United States,Texas,,Condado de Culberson (Cadena Montañosa de Guadalupe),ND,"31.3167, -104.5",Guadalupe Mountains:Texas,,Observational,Deer capture,Stomach content analysis,Yes,,Artiodactyla,Cervidae,Odocoileus hemionus,Least Concern,"84,56",Herbivory,,Dalea formosa,Angiosperms,Magnoliopsida,Fabales,Fabaceae,Dalea,Dalea formosa
594,DLB,"Stomach content analyses related to condition in mule deer, Guadalupe Mountains, New Mexico",English,"Anderson, A.E., ...& Brown, G.W.","Game and Fish Research Center, Colorado Game, Fish and Parks Department / Colorado Public Schools",1965,The Journal of Wildlife Management,Analyze stomach contents in relation to its condition.,May 1956-June 1960,United States,Texas,,Condado de Culberson (Cadena Montañosa de Guadalupe),ND,"31.3167, -104.5",Guadalupe Mountains:Texas,,Observational,Deer capture,Stomach content analysis,Yes,,Artiodactyla,Cervidae,Odocoileus hemionus,Least Concern,"84,56",Herbivory,,Dyssodia papposa,Angiosperms,Magnoliopsida,Asterales,Asteraceae,Dyssodia,Dyssodia papposa
594,DLB,"Stomach content analyses related to condition in mule deer, Guadalupe Mountains, New Mexico",English,"Anderson, A.E., ...& Brown, G.W.","Game and Fish Research Center, Colorado Game, Fish and Parks Department / Colorado Public Schools",1965,The Journal of Wildlife Management,Analyze stomach contents in relation to its condition.,May 1956-June 1960,United States,Texas,,Condado de Culberson (Cadena Montañosa de Guadalupe),ND,"31.3167, -104.5",Guadalupe Mountains:Texas,,Observational,Deer capture,Stomach content analysis,Yes,,Artiodactyla,Cervidae,Odocoileus hemionus,Least Concern,"84,56",Herbivory,,Eriogonum havardii,Angiosperms,Magnoliopsida,Caryophyllales,Polygonaceae,Eriogonum,Eriogonum havardii
594,DLB,"Stomach content analyses related to condition in mule deer, Guadalupe Mountains, New Mexico",English,"Anderson, A.E., ...& Brown, G.W.","Game and Fish Research Center, Colorado Game, Fish and Parks Department / Colorado Public Schools",1965,The Journal of Wildlife Management,Analyze stomach contents in relation to its condition.,May 1956-June 1960,United States,Texas,,Condado de Culberson (Cadena Montañosa de Guadalupe),ND,"31.3167, -104.5",Guadalupe Mountains:Texas,,Observational,Deer capture,Stomach content analysis,Yes,,Artiodactyla,Cervidae,Odocoileus hemionus,Least Concern,"84,56",Herbivory,,Fallugia paradoxa,Angiosperms,Magnoliopsida,Rosales,Rosaceae,Fallugia,Fallugia paradoxa
594,DLB,"Stomach content analyses related to condition in mule deer, Guadalupe Mountains, New Mexico",English,"Anderson, A.E., ...& Brown, G.W.","Game and Fish Research Center, Colorado Game, Fish and Parks Department / Colorado Public Schools",1965,The Journal of Wildlife Management,Analyze stomach contents in relation to its condition.,May 1956-June 1960,United States,Texas,,Condado de Culberson (Cadena Montañosa de Guadalupe),ND,"31.3167, -104.5",Guadalupe Mountains:Texas,,Observational,Deer capture,Stomach content analysis,Yes,,Artiodactyla,Cervidae,Odocoileus hemionus,Least Concern,"84,56",Herbivory,,Hedeoma costata,Angiosperms,Magnoliopsida,Lamiales,Lamiaceae,Hedeoma,Hedeoma costata
594,DLB,"Stomach content analyses related to condition in mule deer, Guadalupe Mountains, New Mexico",English,"Anderson, A.E., ...& Brown, G.W.","Game and Fish Research Center, Colorado Game, Fish and Parks Department / Colorado Public Schools",1965,The Journal of Wildlife Management,Analyze stomach contents in relation to its condition.,May 1956-June 1960,United States,Texas,,Condado de Culberson (Cadena Montañosa de Guadalupe),ND,"31.3167, -104.5",Guadalupe Mountains:Texas,,Observational,Deer capture,Stomach content analysis,Yes,,Artiodactyla,Cervidae,Odocoileus hemionus,Least Concern,"84,56",Herbivory,,Lesquerella fendleri,Angiosperms,Magnoliopsida,Brassicales,Brassicaceae,Physaria,Physaria fendleri
594,DLB,"Stomach content analyses related to condition in mule deer, Guadalupe Mountains, New Mexico",English,"Anderson, A.E., ...& Brown, G.W.","Game and Fish Research Center, Colorado Game, Fish and Parks Department / Colorado Public Schools",1965,The Journal of Wildlife Management,Analyze stomach contents in relation to its condition.,May 1956-June 1960,United States,Texas,,Condado de Culberson (Cadena Montañosa de Guadalupe),ND,"31.3167, -104.5",Guadalupe Mountains:Texas,,Observational,Deer capture,Stomach content analysis,Yes,,Artiodactyla,Cervidae,Odocoileus hemionus,Least Concern,"84,56",Herbivory,,Mahonia haematocarpa,Angiosperms,Magnoliopsida,Ranunculales,Berberidaceae,Alloberberis,Alloberberis haematocarpa
594,DLB,"Stomach content analyses related to condition in mule deer, Guadalupe Mountains, New Mexico",English,"Anderson, A.E., ...& Brown, G.W.","Game and Fish Research Center, Colorado Game, Fish and Parks Department / Colorado Public Schools",1965,The Journal of Wildlife Management,Analyze stomach contents in relation to its condition.,May 1956-June 1960,United States,Texas,,Condado de Culberson (Cadena Montañosa de Guadalupe),ND,"31.3167, -104.5",Guadalupe Mountains:Texas,,Observational,Deer capture,Stomach content analysis,Yes,,Artiodactyla,Cervidae,Odocoileus hemionus,Least Concern,"84,56",Herbivory,,Melampodium leucanthum,Angiosperms,Magnoliopsida,Asterales,Asteraceae,Melampodium,Melampodium leucanthum
594,DLB,"Stomach content analyses related to condition in mule deer, Guadalupe Mountains, New Mexico",English,"Anderson, A.E., ...& Brown, G.W.","Game and Fish Research Center, Colorado Game, Fish and Parks Department / Colorado Public Schools",1965,The Journal of Wildlife Management,Analyze stomach contents in relation to its condition.,May 1956-June 1960,United States,Texas,,Condado de Culberson (Cadena Montañosa de Guadalupe),ND,"31.3167, -104.5",Guadalupe Mountains:Texas,,Observational,Deer capture,Stomach content analysis,Yes,,Artiodactyla,Cervidae,Odocoileus hemionus,Least Concern,"84,56",Herbivory,,Ostrya knowltonii,Angiosperms,Magnoliopsida,Fagales,Betulaceae,Ostrya,Ostrya knowltonii
594,DLB,"Stomach content analyses related to condition in mule deer, Guadalupe Mountains, New Mexico",English,"Anderson, A.E., ...& Brown, G.W.","Game and Fish Research Center, Colorado Game, Fish and Parks Department / Colorado Public Schools",1965,The Journal of Wildlife Management,Analyze stomach contents in relation to its condition.,May 1956-June 1960,United States,Texas,,Condado de Culberson (Cadena Montañosa de Guadalupe),ND,"31.3167, -104.5",Guadalupe Mountains:Texas,,Observational,Deer capture,Stomach content analysis,Yes,,Artiodactyla,Cervidae,Odocoileus hemionus,Least Concern,"84,56",Herbivory,,Phoradendron juniperinum,Angiosperms,Magnoliopsida,Santalales,Viscaceae,Phoradendron,Phoradendron juniperinum
594,DLB,"Stomach content analyses related to condition in mule deer, Guadalupe Mountains, New Mexico",English,"Anderson, A.E., ...& Brown, G.W.","Game and Fish Research Center, Colorado Game, Fish and Parks Department / Colorado Public Schools",1965,The Journal of Wildlife Management,Analyze stomach contents in relation to its condition.,May 1956-June 1960,United States,Texas,,Condado de Culberson (Cadena Montañosa de Guadalupe),ND,"31.3167, -104.5",Guadalupe Mountains:Texas,,Observational,Deer capture,Stomach content analysis,Yes,,Artiodactyla,Cervidae,Odocoileus hemionus,Least Concern,"84,56",Herbivory,,Pinus edulis,Gymnosperms,Pinopsida,Pinales,Pinaceae,Pinus,Pinus edulis
594,DLB,"Stomach content analyses related to condition in mule deer, Guadalupe Mountains, New Mexico",English,"Anderson, A.E., ...& Brown, G.W.","Game and Fish Research Center, Colorado Game, Fish and Parks Department / Colorado Public Schools",1965,The Journal of Wildlife Management,Analyze stomach contents in relation to its condition.,May 1956-June 1960,United States,Texas,,Condado de Culberson (Cadena Montañosa de Guadalupe),ND,"31.3167, -104.5",Guadalupe Mountains:Texas,,Observational,Deer capture,Stomach content analysis,Yes,,Artiodactyla,Cervidae,Odocoileus hemionus,Least Concern,"84,56",Herbivory,,Ptelea angustifolia,Angiosperms,Magnoliopsida,Sapindales,Rutaceae,Ptelea,Ptelea trifoliata
594,DLB,"Stomach content analyses related to condition in mule deer, Guadalupe Mountains, New Mexico",English,"Anderson, A.E., ...& Brown, G.W.","Game and Fish Research Center, Colorado Game, Fish and Parks Department / Colorado Public Schools",1965,The Journal of Wildlife Management,Analyze stomach contents in relation to its condition.,May 1956-June 1960,United States,Texas,,Condado de Culberson (Cadena Montañosa de Guadalupe),ND,"31.3167, -104.5",Guadalupe Mountains:Texas,,Observational,Deer capture,Stomach content analysis,Yes,,Artiodactyla,Cervidae,Odocoileus hemionus,Least Concern,"84,56",Herbivory,,Quercus undulata,Angiosperms,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus pungens
594,DLB,"Stomach content analyses related to condition in mule deer, Guadalupe Mountains, New Mexico",English,"Anderson, A.E., ...& Brown, G.W.","Game and Fish Research Center, Colorado Game, Fish and Parks Department / Colorado Public Schools",1965,The Journal of Wildlife Management,Analyze stomach contents in relation to its condition.,May 1956-June 1960,United States,Texas,,Condado de Culberson (Cadena Montañosa de Guadalupe),ND,"31.3167, -104.5",Guadalupe Mountains:Texas,,Observational,Deer capture,Stomach content analysis,Yes,,Artiodactyla,Cervidae,Odocoileus hemionus,Least Concern,"84,56",Herbivory,,Rhus trilobata,Angiosperms,Magnoliopsida,Sapindales,Anacardiaceae,Rhus,Rhus trilobata
594,DLB,"Stomach content analyses related to condition in mule deer, Guadalupe Mountains, New Mexico",English,"Anderson, A.E., ...& Brown, G.W.","Game and Fish Research Center, Colorado Game, Fish and Parks Department / Colorado Public Schools",1965,The Journal of Wildlife Management,Analyze stomach contents in relation to its condition.,May 1956-June 1960,United States,Texas,,Condado de Culberson (Cadena Montañosa de Guadalupe),ND,"31.3167, -104.5",Guadalupe Mountains:Texas,,Observational,Deer capture,Stomach content analysis,Yes,,Artiodactyla,Cervidae,Odocoileus hemionus,Least Concern,"84,56",Herbivory,,Salsola kali,Angiosperms,Magnoliopsida,Caryophyllales,Chenopodiaceae,Kali,Kali turgidum
594,DLB,"Stomach content analyses related to condition in mule deer, Guadalupe Mountains, New Mexico",English,"Anderson, A.E., ...& Brown, G.W.","Game and Fish Research Center, Colorado Game, Fish and Parks Department / Colorado Public Schools",1965,The Journal of Wildlife Management,Analyze stomach contents in relation to its condition.,May 1956-June 1960,United States,Texas,,Condado de Culberson (Cadena Montañosa de Guadalupe),ND,"31.3167, -104.5",Guadalupe Mountains:Texas,,Observational,Deer capture,Stomach content analysis,Yes,,Artiodactyla,Cervidae,Odocoileus hemionus,Least Concern,"84,56",Herbivory,,Stenandrium barbatum,Angiosperms,Magnoliopsida,Lamiales,Acanthaceae,Stenandrium,Stenandrium barbatum
